baseMean	log2FoldChange	lfcSE	pvalue	padj
YPK_3226	2.07853426097062	0.0102869879706048	0.304016205036307	0.851073295088133	NA
YPK_3227	2.83718710064651	0.0240536932989375	0.30347817363507	0.700776980112054	NA
YPK_3228	2.91758832811073	-0.0175508831981085	0.301786408248251	0.790775561781163	NA
YPK_3229	1.26086184539544	0.0051817326282687	0.305824313300749	0.902798640712082	NA
YPK_3230	13.763013438369	-0.0113371848453677	0.280443210197824	0.921084795646125	0.979721493512192
YPK_3231	6.33996631231212	0.0779205601656961	0.307429899017128	0.394599886945841	NA
YPK_3232	24.6623456485515	-0.0324583179736393	0.262298655785367	0.814865479921123	0.933603021281058
YPK_3233	27.69527681259	0.0691048159696167	0.264779201639666	0.632958340519991	0.842790546233216
YPK_3234	8.42271353732408	0.0264694922913314	0.289175388529038	0.802169849850905	NA
YPK_3235	25.9093103424976	-0.312848076889645	0.398970482722075	0.0869922784928985	0.359627872944869
YPK_3236	1.36461443386796	-0.0411646201499516	0.309734290341006	0.351222124878384	NA
YPK_3237	0.797100573328017	0.0139342365561504	0.307876770431398	0.617069719804062	NA
YPK_3238	5.47011876768675	0.0177794691694284	0.295984514591086	0.839140286443913	NA
YPK_3239	2.99763867998551	0.0655275022058628	0.312402627024567	0.297100138358169	NA
YPK_3240	0.642080918141523	-0.00363293160994361	0.30744707894363	0.899524073995801	NA
YPK_3241	7.37310741006076	-0.162818875584679	0.348646256445742	0.131242731545849	NA
YPK_3242	12.7329551627668	-0.132548128112602	0.323200060854501	0.239879707257032	0.589583610540306
YPK_3243	4.03944036134859	-0.069166487643806	0.313961763712056	0.260565897834718	NA
YPK_3244	1.91183749761657	0.00231610093541277	0.304079405799762	0.966327325088843	NA
YPK_3245	4.10100344218484	0.0159683802942234	0.29904182547977	0.836390658660574	NA
YPK_3246	2.86340298986208	0.0105598162682762	0.301224631710051	0.876584081151366	NA
YPK_3247	2.27087013876842	-0.0340726727209536	0.30697649196582	0.513192291061938	NA
YPK_3248	3.26934698183064	0.0342237564751324	0.305630862384527	0.564065550548088	NA
YPK_3249	0.618803897436255	-0.00292626554174974	0.307460445030631	0.918836802193133	NA
YPK_3250	2.32028776585315	-0.0799325785655893	0.32049317231974	0.115580031708981	NA
YPK_3251	0.309394134901835	-0.00198607498935337	0.307923315470405	0.91920831850728	NA
YPK_3252	2.68241723441134	-0.007844157387252	0.303512192993663	0.887385954810424	NA
YPK_3253	3.18162533235678	0.00961203019979274	0.300465360468032	0.892449270734217	NA
YPK_3254	1.87961885993394	0.00170936687809233	0.304773665669293	0.973520778245405	NA
YPK_3255	0.826044139917498	-0.01198445969984	0.307278400535417	0.719695223736245	NA
YPK_3256	6.12410454444433	-0.0220789937782395	0.294566218225621	0.806586522736696	NA
YPK_3257	6.12679409526985	-0.010713015882614	0.29346982389178	0.904936638013316	NA
YPK_3258	3.11897784141724	0.0926880337873561	0.322697701996539	0.150171436303202	NA
YPK_3259	3.57168659466619	0.112582581938615	0.332107740308742	0.0977126104731883	NA
YPK_3260	0	NA	NA	NA	NA
YPK_3261	7.75584137907733	-0.0865148406335636	0.307693789860841	0.376277552548765	NA
YPK_3262	16.6476869941835	-0.0939835247840573	0.291688951927894	0.460914753644057	0.777506483568833
YPK_3263	6.17190547463785	0.0671308102717801	0.305091131372413	0.446744025205594	NA
YPK_3264	0.913703278861011	0.0249091845413138	0.308198376448682	0.47005754639854	NA
YPK_3265	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_3266	1.11801153496873	0.0495666420246161	0.313502212377418	0.156193247104257	NA
YPK_3267	109.502867399173	-0.770905412082615	0.300298804092962	0.00104889181953045	0.0182872008535526
YPK_3268	0	NA	NA	NA	NA
YPK_3269	6.30545635479704	0.0453593721068483	0.299720424973745	0.60421212444092	NA
YPK_3270	8.43287502314563	-0.0907496522441127	0.308373503213466	0.364911498944586	NA
YPK_3271	5.34999306422896	-0.110466434041315	0.32973284222275	0.124100587593579	NA
YPK_3272	1.73977132064035	-0.0201505060394804	0.30657060844864	0.642853272399267	NA
YPK_3273	2.60670109272516	0.0388132354006703	0.305325051081349	0.545725057069641	NA
YPK_3274	2.40968106082883	0.049043264042799	0.310218447347463	0.342034634124768	NA
YPK_3275	0.147465082711694	0.0109649977741301	0.308579736913812	0.893188864515301	NA
YPK_3276	1.69023888122508	0.0247034871556919	0.306569597738742	0.599759372629049	NA
YPK_3277	1.19374376470046	-0.0310034626510603	0.308458800215011	0.443894088958181	NA
YPK_3278	7.764171240539	0.0408468500973578	0.296774669067658	0.660929551313394	NA
YPK_3279	3.78606946502965	0.167631375481316	0.377468498389007	0.00231198205884676	NA
YPK_3280	4.22355652200348	-0.117836936132377	0.336524177814803	0.0647467426608834	NA
YPK_3281	9.01795107266283	-0.106759207772547	0.313445463109069	0.308087342760061	NA
YPK_3282	0.421815120805086	0.0164998494018613	0.309006161742081	0.599231726022764	NA
YPK_3283	0	NA	NA	NA	NA
YPK_3284	0	NA	NA	NA	NA
YPK_3285	0.56928020351678	0.0219998537341922	0.309410326702011	0.470847141166452	NA
YPK_3286	0	NA	NA	NA	NA
YPK_3287	4.36805056011377	-0.0449379417899814	0.302837530185104	0.560014011786629	NA
YPK_3288	3.47922067547731	0.0582010217876159	0.308191220159515	0.410167881880644	NA
YPK_3289	3.05368814296289	0.125502995229109	0.342854774545198	0.0274534660132279	NA
YPK_3290	11.0770282588753	-0.0185448602200709	0.285187733507199	0.86468255002677	NA
YPK_3291	2.54225693522312	0.0112448306010242	0.303015022005356	0.851823366752547	NA
YPK_3292	0	NA	NA	NA	NA
YPK_3293	0.942670747312334	-0.0363033677871952	0.311317926254404	0.206212728669709	NA
YPK_3294	0	NA	NA	NA	NA
YPK_3295	12.7554527206865	0.0475520690806366	0.284625730283007	0.690024743091161	0.872870416339292
YPK_3296	1.13857603466614	0.0502976605958565	0.31366504050695	0.151298626808559	NA
YPK_3297	0.207240242481243	-0.0137809997476963	0.30880951179247	0.736015695917115	NA
YPK_3298	0.93701108356491	0.00829845672566316	0.306822597136301	0.814764545567375	NA
YPK_3299	3.03412853396696	0.0341153007922693	0.304948179292759	0.584808123437873	NA
YPK_3300	4.72905344350316	0.0997680195781796	0.320297948486036	0.226368961995614	NA
YPK_3301	1.66965141134533	0.0382776880987622	0.308810047405123	0.405567322495249	NA
YPK_3302	2.97724914681628	-0.00916027359818885	0.301819148036981	0.885197470493327	NA
YPK_3303	1.19373642215071	-0.0166200578650367	0.306589547561353	0.686766611461573	NA
YPK_3304	4.73632556881542	0.131216840073627	0.340196350145323	0.0959828723577304	NA
YPK_3305	9.10888483437943	0.112416788518255	0.316379948409824	0.285386431556338	NA
YPK_3306	2.06254593574328	0.0626712578780576	0.315661138756898	0.125331764018862	NA
YPK_3307	0.696196414163648	0.0261487643933955	0.309824471048794	0.386421760701678	NA
YPK_3308	6.61922183322872	0.0334303280940459	0.29699143739517	0.707467767105621	NA
YPK_3309	1.68726048322034	0.0593422669645271	0.316137065815588	0.0816099136805006	NA
YPK_3310	0.696165158898479	0.0261477918016099	0.309824366507004	0.38643940793117	NA
YPK_3311	1.05654577547142	-0.0210598639241962	0.307743731226729	0.557834793449752	NA
YPK_3312	2.1429471632075	0.0249145963015036	0.30662607446529	0.597260642321076	NA
YPK_3313	0	NA	NA	NA	NA
YPK_3314	0	NA	NA	NA	NA
YPK_3315	0.539934368270684	-0.0222050326210289	0.309531898353477	0.423338364837521	NA
YPK_3316	0	NA	NA	NA	NA
YPK_3317	0.639368397133665	-0.00226471773548682	0.307423006388421	0.937960268438603	NA
YPK_3318	0.732573330027142	0.0159690900458962	0.307835429554965	0.617071959766786	NA
YPK_3319	2.21391262430839	-0.0437215015019476	0.307220685859216	0.465006900877816	NA
YPK_3320	3.05668169733368	0.0437177209192592	0.308032449585105	0.440678875019327	NA
YPK_3321	0	NA	NA	NA	NA
YPK_3322	0.843661496875341	0.031642978067013	0.310484467742405	0.302140297939672	NA
YPK_3323	0.797100573328017	0.0139342365561504	0.307876770431398	0.617069719804062	NA
YPK_3324	2.52195831252259	-0.0445091568919314	0.306450252637102	0.485719290599003	NA
YPK_3325	5.14326570598965	0.0783102447999974	0.314866755235155	0.271467772474301	NA
YPK_3326	1.0158649850979	0.0328373785030232	0.309185516108343	0.388196590357919	NA
YPK_3327	0	NA	NA	NA	NA
YPK_3328	0	NA	NA	NA	NA
YPK_3329	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_3330	0.548700076186785	0.0176144216885673	0.309136377977034	0.528155645947349	NA
YPK_3331	1.05225752859397	0.0178121166864803	0.306580936141141	0.67293425244246	NA
YPK_3332	2.49558995569463	0.026575714401063	0.30434820233192	0.657217481131659	NA
YPK_3333	1.53521922603859	0.00465935809431225	0.305140667634984	0.921770884351757	NA
YPK_3334	1.00138538798686	0.0371360423483674	0.311297141329842	0.234301840813683	NA
YPK_3335	1.70325709353052	0.026854950549859	0.306264169963567	0.593421778023086	NA
YPK_3336	3.10318839543349	0.0964700921481922	0.32445349660866	0.137983063991253	NA
YPK_3337	14.2241490622337	-0.0819110975317108	0.290914953197635	0.504675534685785	0.784398796158914
YPK_3338	2.33795649293169	-0.0140797379418423	0.304387359391848	0.790264310839888	NA
YPK_3339	1.12663396908831	-0.0527347879286304	0.314432191611766	0.112451845775229	NA
YPK_3340	13.2319785228637	-0.0504341689270703	0.285264881837144	0.667782446036639	0.861031385404155
YPK_3341	4.65240822556319	0.0316672609623967	0.301870193266976	0.664710506393336	NA
YPK_3342	0.548700076186785	0.0176144216885673	0.309136377977034	0.528155645947349	NA
YPK_3343	5.2628233680785	0.0450805065629583	0.30439695028426	0.537249892553013	NA
YPK_3344	5.44119864254615	0.0491012231586427	0.30038840499783	0.576841500917258	NA
YPK_3345	0	NA	NA	NA	NA
YPK_3346	0	NA	NA	NA	NA
YPK_3349	39.6318642518131	0.238295683007708	0.322402703566669	0.166633657072663	0.471555721306277
YPK_3350	1.42140385308302	0.0104205664605347	0.305722377268208	0.814440212334128	NA
YPK_3351	5.10795852598351	0.00924200287742287	0.29637598793163	0.914130079809762	NA
YPK_3352	13.8827480256727	0.194479144553287	0.349974617076086	0.159026715064669	0.471555721306277
YPK_3353	358.663479558412	-0.00472742412591193	0.274329268756961	0.966616970794574	0.993146561720812
YPK_3354	0	NA	NA	NA	NA
YPK_3355	2.90997906977545	0.0158794428635965	0.30276632648036	0.800179386346948	NA
YPK_3356	4.94164012942423	0.108238700176839	0.326543411668192	0.161098726198773	NA
YPK_3357	5.7264285446089	-0.102809518400767	0.322578742151077	0.200226390716462	NA
YPK_3358	3.61106487871676	0.0296670643619943	0.302061484018839	0.67761887905282	NA
YPK_3359	1.87967308538145	-0.0100155893491507	0.304746726502676	0.840902966018505	NA
YPK_3360	0.548700076186785	0.0176144216885673	0.309136377977034	0.528155645947349	NA
YPK_3361	19.7637420538966	-0.116752222944891	0.292029975251215	0.396447695489838	0.713383589983503
YPK_3362	7.59622071711875	-0.0271467889468537	0.292004508731207	0.781380426300019	NA
YPK_3363	10.5776304031209	-2.24747253639715	0.978605803094409	0.000798413479369316	NA
YPK_3364	2.90697173903819	-0.111435386195168	0.334516324807656	0.0544682102109243	NA
YPK_3365	11.6001879449033	0.0783682366476324	0.294655449131468	0.501557541599783	NA
YPK_3366	0.864225996572751	0.0322679733918405	0.310569417239779	0.293259773448963	NA
YPK_3367	1.78626927324437	0.0280022780757535	0.306970061455732	0.554110863433833	NA
YPK_3368	15.0123295979135	0.0517348564362213	0.279959171378107	0.6831780299834	0.866944272225771
YPK_3369	6.9357135752347	-0.0215411485771156	0.297150532018435	0.7946400089565	NA
YPK_3370	0	NA	NA	NA	NA
YPK_3371	0	NA	NA	NA	NA
YPK_3372	8.18920960190357	0.116870848540173	0.31974679909246	0.259736260876807	NA
YPK_3373	11.3456717503235	0.0388412094634036	0.285602249521432	0.736096477869582	NA
YPK_3374	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_3375	4.77576776634237	0.0286889265244831	0.303150905187036	0.666529935154476	NA
YPK_3376	3.23110308591158	0.0054243165773065	0.301397004181564	0.935993505542679	NA
YPK_3377	0.791007385658809	-0.00920417308317582	0.307439695686225	0.763249164507029	NA
YPK_3378	4.84119337309701	-0.0152939451712374	0.296559508397629	0.853608302372861	NA
YPK_3379	0.356076742062912	-0.0159840226064887	0.309043675315637	0.584891378792728	NA
YPK_3380	1.31510636758107	-0.00805196718841039	0.30540125000646	0.8594012417932	NA
YPK_3381	0.491903314421971	-0.00822829012635412	0.307941465125513	0.743761739805486	NA
YPK_3382	0.823210866975391	0.00207831762381849	0.306612577185475	0.95286320622299	NA
YPK_3383	0	NA	NA	NA	NA
YPK_3384	0	NA	NA	NA	NA
YPK_3385	1.15915616199614	0.0417690039946594	0.312113336225162	0.185896371877874	NA
YPK_3386	0	NA	NA	NA	NA
YPK_3387	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_3388	4.83268480877489	0.0530516931116645	0.303077104272976	0.52242683027334	NA
YPK_3389	0.62172072744373	-0.0208349504135716	0.309468269210799	0.412007698002421	NA
YPK_3390	0.574955494896789	-0.0233871478172022	0.309640933052763	0.399428048157859	NA
YPK_3391	4.54534047109148	0.0519053749756915	0.304344840903272	0.506374381419197	NA
YPK_3392	2.80365861409116	0.0134924106329971	0.301437006012121	0.842195873610062	NA
YPK_3393	2.6712278647595	0.0220401653854348	0.303508722091687	0.720594795916688	NA
YPK_3394	9.92476889018209	0.138332949449755	0.32520132367468	0.231419302603744	NA
YPK_3395	0.551572878623318	-0.0188200446919513	0.309305476603429	0.457621396598552	NA
YPK_3396	1.17329360606705	-0.0452316774494807	0.312934576299797	0.133601078786947	NA
YPK_3397	2.64213917310739	0.0681975605971309	0.316578256470414	0.160044393978504	NA
YPK_3398	0.706463036379768	0.031685968029975	0.310381443048075	0.336351100118325	NA
YPK_3399	1.27574323989655	0.0549318333111893	0.314775546836023	0.121443461529678	NA
YPK_3400	0	NA	NA	NA	NA
YPK_3401	0	NA	NA	NA	NA
YPK_3402	1.29633899485913	0.0466787125357087	0.313075582166474	0.148453008509012	NA
YPK_3403	0.589860330846774	0.0187617418856546	0.309217827306798	0.499982639690957	NA
YPK_3404	47.0430460934587	0.165042524989317	0.277777515935575	0.308647751438982	0.662431220573274
YPK_3405	0	NA	NA	NA	NA
YPK_3406	1.14423569841357	-0.000144384919707015	0.30590778240744	0.996765063469091	NA
YPK_3407	0.354705325192937	-0.00262069549270844	0.307934895431311	0.91920831850728	NA
YPK_3408	0.442395248135081	0.0156329450172618	0.308983118596887	0.600114656464791	NA
YPK_3409	0.913734062859642	0.00908943962311181	0.306888789447577	0.796703124510033	NA
YPK_3410	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_3411	34.8137252423583	-0.0676848445779349	0.262512490475919	0.639511534701497	0.842790546233216
YPK_3412	6.60750617668097	0.0417294477268089	0.300987601153627	0.610691532285626	NA
YPK_3413	0	NA	NA	NA	NA
YPK_3414	0	NA	NA	NA	NA
YPK_3415	0	NA	NA	NA	NA
YPK_3416	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_3417	5.08209848170043	-0.0249786440162433	0.297083425171596	0.767036122838147	NA
YPK_3418	0	NA	NA	NA	NA
YPK_3419	0	NA	NA	NA	NA
YPK_3420	0	NA	NA	NA	NA
YPK_3421	1.14991098979358	-0.0442163903121967	0.312735092230729	0.139842913601204	NA
YPK_3422	0.548731331451954	0.0176152954611428	0.309136437678166	0.528133619863828	NA
YPK_3423	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_3424	8.13114200005921	0.0233772014616208	0.296269204279794	0.790232218799831	NA
YPK_3425	21.7716378504404	0.0291828412774106	0.269055003459961	0.829365832478186	0.947509113457984
YPK_3426	15.9152637464691	-0.253688784876567	0.390356565421608	0.102482913303639	0.372646499332744
YPK_3427	4.35772971245014	-0.0274850879304646	0.301537937099209	0.699114608410271	NA
YPK_3428	2.13804308333033	0.0766827415667243	0.319717525082276	0.0934019091320094	NA
YPK_3429	3.47925880202569	0.0262878392945256	0.302904280352498	0.693024669671954	NA
YPK_3430	2.94263123137986	0.101699937680717	0.328326620626755	0.0932718814931527	NA
YPK_3431	1.58946421949076	0.00610675298997693	0.30419515354793	0.908186018489141	NA
YPK_3432	0.802646367277982	0.00108188710837532	0.306912940409863	0.973101097162484	NA
YPK_3433	4.07788578332165	0.144081757238573	0.351104827082363	0.0545249995101857	NA
YPK_3434	0.878682152234907	0.0260411825397174	0.308428947558406	0.475416892634621	NA
YPK_3435	1.51762624220912	-0.0563104057720383	0.315537583650438	0.0746126321749618	NA
YPK_3436	0.569295831149364	0.0220003668849705	0.309410371016336	0.470836165454527	NA
YPK_3437	0	NA	NA	NA	NA
YPK_3438	0.589860330846774	0.0187617418856546	0.309217827306798	0.499982639690957	NA
YPK_3439	5.02648160011174	-0.0234971282698715	0.297541894231679	0.775616653861167	NA
YPK_3440	13.4516519177957	-0.107754436328052	0.302651428709495	0.375930774343465	0.697908520887636
YPK_3441	9.8385921704863	-0.0484187691914774	0.294751690898159	0.628290958150669	NA
YPK_3442	3.56081239073314	-0.104284111326218	0.329071239103284	0.0965036978683489	NA
YPK_3443	1.5820303989502	-0.0181055798209451	0.306551784517231	0.670542362545204	NA
YPK_3444	2.43128264902595	0.00244990564645253	0.303726748108874	0.965953697213984	NA
YPK_3445	9.38737063964499	0.00598386402141534	0.287040344609812	0.957169678627461	NA
YPK_3446	115.67081613279	-0.0837528526658468	0.203685234972698	0.586319099591081	0.832406032455656
YPK_3447	16.810799953303	0.196243214145152	0.345558068262064	0.168561394301662	0.472679154650115
YPK_3448	1.23770650830392	-0.0307768733816471	0.308371772393744	0.448447363674789	NA
YPK_3449	13.8181908564322	-0.0798401105707031	0.290658909691746	0.513098392769179	0.794411025098227
YPK_3450	0	NA	NA	NA	NA
YPK_3451	1.94402441962106	0.0402327261959033	0.307993814148145	0.448472957075063	NA
YPK_3452	7.50721268316754	0.0902893957627738	0.31321094091167	0.313142162870674	NA
YPK_3453	1.10040980564347	-7.31025192023513e-05	0.306377968559131	0.998139638537611	NA
YPK_3454	2.21835930134841	0.0605801203622765	0.313526945217432	0.231087729124522	NA
YPK_3455	2.85194038857071	-0.0383518586993723	0.305574766719849	0.537915031063949	NA
YPK_3456	0.551678474191521	-0.0226011625940881	0.309567393853886	0.415284159232522	NA
YPK_3457	9.18955930433676	0.241757761673699	0.422400443190172	0.0535327806157788	NA
YPK_3458	2.51626739350999	0.0117328681730392	0.3039075789489	0.833704873442618	NA
YPK_3459	5.24225292877738	0.0665302313987676	0.305952929117581	0.435832679476886	NA
YPK_3460	1.41590447076427	0.013402800311824	0.305912781520678	0.762724313410536	NA
YPK_3461	0.207240242481243	-0.0137809997476963	0.30880951179247	0.736015695917115	NA
YPK_3462	0	NA	NA	NA	NA
YPK_3463	4.48645773517198	0.014954171526971	0.297678790456693	0.854661342509138	NA
YPK_3464	2.04308055295581	-0.0397797084266864	0.308414755618393	0.428333179006982	NA
YPK_3465	0	NA	NA	NA	NA
YPK_3466	0.137182832862989	0.0107386374356372	0.308565986153806	0.893188864515301	NA
YPK_3467	1.48301426637642	0.0361769068120392	0.30866796997365	0.422186965006167	NA
YPK_3468	13.3030495795328	-0.120497071965288	0.306485228204434	0.335710530365459	0.676870515763403
YPK_3469	3.29138802269968	0.0186107209751079	0.301231581992212	0.790272355002092	NA
YPK_3470	5.21215198092757	0.0354062169251489	0.298425582956902	0.68066631722922	NA
YPK_3471	0.893138307897063	0.00706370519271737	0.3071654387625	0.825609755925834	NA
YPK_3472	2.82288200965069	0.000804210100858431	0.303389149255557	0.990727762656839	NA
YPK_3473	9.89543085789871	0.0351919750503506	0.289114831860008	0.744164979780608	NA
YPK_3474	9.5815412997001	-0.0133396947297742	0.286934829699661	0.898376453183628	NA
YPK_3475	4.69071910838195	0.0432408280046448	0.301238678645623	0.597113746764418	NA
YPK_3476	2.74952843296953	0.00231648705035998	0.30232292759013	0.971745062563756	NA
YPK_3477	1.44187011061556	0.0406768546330048	0.310613788589378	0.26149908454447	NA
YPK_3478	13.0066282385123	-0.00317949993975473	0.281554648092817	0.975809838698254	0.993146561720812
YPK_3479	5.0147443763277	-0.000530345551894924	0.296911781724133	0.992599036823612	NA
YPK_3480	6.92358282828983	-0.119440237651524	0.322280487642854	0.237112480013236	NA
YPK_3481	1.59230623792866	-0.0266779172435214	0.307629691517669	0.521598944707706	NA
YPK_3482	2.28248380472613	-0.0239496669726192	0.305641824169207	0.642580071993942	NA
YPK_3483	5.32529774375597	-0.139080676663613	0.341746894339534	0.112751124457207	NA
YPK_3484	0	NA	NA	NA	NA
YPK_3485	1.26083840394656	0.00518093243048046	0.305824313179982	0.902813582590933	NA
YPK_3486	3.21982969878141	0.0748309016582305	0.316055179778504	0.225732389522146	NA
YPK_3487	20.2292760182835	-0.168768913952354	0.317063099857225	0.243168728722547	0.590973698289342
YPK_3488	1.34259589191471	-0.0328654867486277	0.308998289678045	0.398881776201086	NA
YPK_3489	39.0803360395406	-0.15255592373115	0.270959858219873	0.340416777786574	0.678715270673228
YPK_3490	68.5606390609969	-0.37195365667572	0.313689256203268	0.0606121384183385	0.287462595116294
YPK_3491	109.882683313855	-0.495159938746345	0.272925125377249	0.0137553123182809	0.119910439991971
YPK_3492	7.75558097041762	-0.0553014815465846	0.297866697080231	0.568487026623584	NA
YPK_3493	0	NA	NA	NA	NA
YPK_3494	1.599746940606	0.017495960361428	0.305960781978272	0.703263362546796	NA
YPK_3495	0.432112998286376	0.0168533201074352	0.30902725101559	0.590098169817443	NA
YPK_3496	0.344438231710277	-0.0159046322986269	0.309033429080342	0.592276984855329	NA
YPK_3497	4.16240762283131	0.0578050979172557	0.308171796834359	0.410560910183123	NA
YPK_3498	0.481590280574636	0.00278287401518802	0.307736723252476	0.903348956156639	NA
YPK_3499	0.54871570381937	0.021322863735092	0.309353139182771	0.485473668922804	NA
YPK_3500	2.33504794800705	0.0200821027236599	0.304223396615561	0.725557804723937	NA
YPK_3501	4.4235595115087	-0.0105871616955543	0.300149868399215	0.879775684037173	NA
YPK_3502	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_3503	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_3504	6.5835017769505	0.0159044638726163	0.296607792103709	0.852194424201175	NA
YPK_3505	4.98254278007727	0.0304995830300916	0.301158187361968	0.684712276336705	NA
YPK_3506	0.688830523055879	-0.00500144126737813	0.307429971810542	0.863029685918537	NA
YPK_3507	0	NA	NA	NA	NA
YPK_3508	1.03032161202659	0.0261223717097206	0.308548950322722	0.43014429207962	NA
YPK_3509	19.3654836071602	-0.0196596740894264	0.270478968226299	0.878906700664972	0.970341646103232
YPK_3510	1.30466336503715	0.0199104517751927	0.30769239903421	0.576437891796347	NA
YPK_3511	8.17468544442743	-0.0361262816880933	0.291476195721978	0.72262515770217	NA
YPK_3512	34.4247285090798	-0.0804128901465281	0.255973684018173	0.592495094074712	0.832406032455656
YPK_3513	59.8014395578551	-0.304836338885824	0.305586205778646	0.102729141486403	0.372646499332744
YPK_3514	9.76937627501037	-0.160187310176532	0.338334383973693	0.177761499018465	NA
YPK_3515	0.516634377383078	-0.0112747772626981	0.307906757841564	0.692990258134575	NA
YPK_3516	4.7387740519996	-0.165056252167829	0.366261089617622	0.0406329474631495	NA
YPK_3517	12.6709059644007	-0.0447470727063257	0.286248610662562	0.694991081428523	0.873640826497924
YPK_3518	3.65444115951952	-0.0154065482902439	0.299955986782128	0.831301435006318	NA
YPK_3519	5.72248880011419	-0.130930354208544	0.333728375686328	0.156843741417183	NA
YPK_3520	7.1891271070321	-0.277104526648462	0.490361231242187	0.0201000737903811	NA
YPK_3521	6.74259066196884	-0.138146281538516	0.337319044468929	0.146515445967412	NA
YPK_3522	10.5633630397881	-0.240421983775556	0.420327201323384	0.054372689063862	NA
YPK_3523	11.1072080124872	0.194122843092518	0.360880722678843	0.129973660126742	NA
YPK_3524	4.01036637650313	0.0354004341614595	0.303806936810013	0.602589700466856	NA
YPK_3525	1.48572678738428	0.0345102457642741	0.308362616080345	0.44253572657929	NA
YPK_3526	8.96565517480439	-0.00845797438402333	0.287681255148508	0.933337309122714	NA
YPK_3527	6.30506732971273	0.0100496657751822	0.293693643406383	0.914291457320793	NA
YPK_3528	1.41712342002186	0.0498336221581506	0.31219515530172	0.226480789431398	NA
YPK_3529	33.6112963487681	-0.00525736393911515	0.254587046566565	0.968768623968058	0.993146561720812
YPK_3530	1.79197628030252	-0.047693527852403	0.311648383541987	0.252064961592749	NA
YPK_3531	3.85451394181653	0.0599333954400705	0.306927875281103	0.433608604086953	NA
YPK_3532	3.95519863561524	0.0739265196451333	0.312746842034559	0.306057055732421	NA
YPK_3533	0.354705325192937	-0.00262069549270844	0.307934895431311	0.91920831850728	NA
YPK_3534	0	NA	NA	NA	NA
YPK_3535	1.23460642668544	0.0452265530271233	0.312770715929134	0.160477039380921	NA
YPK_3536	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_3537	1.30483193154866	-0.00863287809800677	0.305367983563776	0.850700838032051	NA
YPK_3538	2.90425783803077	0.0889323432698575	0.323063151000586	0.114701339131013	NA
YPK_3539	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_3540	0	NA	NA	NA	NA
YPK_3541	0	NA	NA	NA	NA
YPK_3542	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_3543	0.983806628843942	-0.0143535141097672	0.307552181566554	0.65714833397227	NA
YPK_3544	0.629070990918914	0.00975450943761236	0.307562434915718	0.73001024063977	NA
YPK_3545	1.23460642668544	0.0452265530271233	0.312770715929134	0.160477039380921	NA
YPK_3546	0.755955946300613	0.0152781732573258	0.307728004851146	0.613232546449516	NA
YPK_3547	2.53956004184785	0.0150346123661037	0.302136972297284	0.816940150372168	NA
YPK_3548	1.93378951308308	0.00230838874690598	0.303995346950514	0.966715991821336	NA
YPK_3549	5.73431605336149	-0.00514731716210019	0.294913417157692	0.95079546113471	NA
YPK_3550	4.0133144509222	-0.0256672858660614	0.301796942479717	0.711129558768528	NA
YPK_3551	1.17046674399519	-0.0254377646831052	0.308169684033462	0.489936965729656	NA
YPK_3552	0.344438231710277	-0.0159046322986269	0.309033429080342	0.592276984855329	NA
YPK_3553	0	NA	NA	NA	NA
YPK_3554	0	NA	NA	NA	NA
YPK_3555	0	NA	NA	NA	NA
YPK_3556	0	NA	NA	NA	NA
YPK_3557	0	NA	NA	NA	NA
YPK_3558	0.963196188781856	0.00611907400783573	0.306705693483503	0.863260731344393	NA
YPK_3559	0.884790496270161	0.0269202055910262	0.309999120683785	0.332598471705411	NA
YPK_3560	0	NA	NA	NA	NA
YPK_3561	0.574955494896789	-0.0233871478172022	0.309640933052763	0.399428048157859	NA
YPK_3562	0.207240242481243	-0.0137809997476963	0.30880951179247	0.736015695917115	NA
YPK_3563	1.44481678208858	-0.0129409363913046	0.306335949544479	0.752995038404459	NA
YPK_3564	0	NA	NA	NA	NA
YPK_3565	0	NA	NA	NA	NA
YPK_3566	0	NA	NA	NA	NA
YPK_3567	0	NA	NA	NA	NA
YPK_3568	0.569288017333072	0.0256610121422778	0.309681703989246	0.434122440942732	NA
YPK_3569	1.6491103530968	0.0309164102270561	0.308264538295445	0.456408059444628	NA
YPK_3570	8.48844364183699	0.0955014885251746	0.307858316657387	0.366445337271235	NA
YPK_3571	6.16344332194695	0.129623916602992	0.332791901816707	0.164036221979989	NA
